gene	acinar	alpha	beta	delta	ductal	mesenchymal
ABHD5	3.07150316383796	1.50418766205081	1.60615881458475	1.43333235355292	2.84037376918213	0.802263670340041
ABHD6	0.0528163534181676	0.544470222452805	0.459253712612751	0.593675368559292	0.391274117021326	0.242955059904885
ABHD8	0.141352303332475	0.350858554193224	0.461202641270787	0.422355710513612	0.433478543014131	0.106849271985466
ABI1	3.77487041818675	2.9208216556917	2.33598449095441	3.07551091036238	7.09596246979841	2.19438086999166
ABI2	0.696599250805749	2.82564002738655	2.49709593595006	2.61252462594029	2.03674003227801	1.81141570962778
ABL1	1.16826889584202	1.37452567196132	1.01220330193159	0.630213090262536	1.85498047047388	1.94980987390528
ABL2	1.92407131252887	1.84696135480939	1.12376449957271	0.988964772146785	1.03600184033461	2.73972250216077
ABLIM1	2.92119914845992	6.84817317020446	5.83576541369813	5.2954103173472	5.00283579627984	0.848832475090345
ABLIM2	0.0993200944764139	1.21133778543802	0.740633329812646	1.16926557646429	0.247536860132594	0
ABR	0.20352215527171	1.44135535866502	2.12739049110696	1.63107381737933	1.71459798991644	0.970387501103824
ABT1	1.5489207149301	1.48177961138247	1.51962506364723	1.27502868783221	2.24975142702982	1.21035000721391
ABTB1	0.314964477369299	0.379566389121644	0.493074729639236	0.358523546320586	0.623083930622289	0.210611321009712
ABTB2	0.735187960077963	0.341073473956254	0.132267011653135	0.234852852622393	2.77874868256004	0.538070029892588
ACAA1	2.36463684974289	1.47057774695054	1.39358155866189	1.18485918456073	4.2545231073511	0.710572760695339
ACAA2	3.15023673741352	4.01391687079928	4.37655737221304	3.74513177098678	6.78465111144999	2.8328964146162
ACACA	1.13531631811053	2.70596406791317	2.23693944920196	1.64118638870368	1.3095560598907	0.54866967411782
ACACB	0.272652396386764	1.14728219784825	1.25037719782246	1.36308390885814	0.374938229526259	0.115473594793296
ACAD10	0.229131339673905	0.735140508318198	0.558393993720499	0.727599552048944	0.659799686525673	0
ACAD11	0.431857916799343	0.517773995346467	0.834423747202412	0.529994250993274	0.535746116098493	0.742824035447558
ACAD8	1.18771642713117	1.07766278155203	0.832703224003768	0.826055095128368	1.34973051622314	0.161388678821402
ACAD9	1.35406456992577	1.16755225758313	1.19071393492356	1.06367607909808	1.5825597557154	0.867074603812592
ACADL	1.50119234895771	0.0355417726945151	0.0400353634767042	0.109727600355241	0.485922676120348	0
ACADM	2.09468125655926	2.00544189358252	3.63353969392138	2.62967186597119	2.68015832959893	1.12978359350712
ACADS	0.571307510129664	0.635896817284416	0.611912546864609	0.252442639880648	1.66881079635737	0.425434593001304
ACADSB	1.21896528799976	0.591576242009485	1.43931286355514	0.789470663143769	0.848289522250095	0.567021543268834
ACADVL	6.0087142209646	5.57178872156071	5.15392183954446	4.21243943626627	7.84972203558228	5.44664338602669
ACAP1	0.120055366174686	0.254157120178642	0.507149095336522	0.461270652484243	0.140697140267043	0.166294285575351
ACAP2	1.78032040922057	3.37162609114129	2.72776727953661	3.19843579147505	2.55826886801326	1.99054467081714
ACAP3	0.20942082458415	1.13330227889742	1.08643415607828	0.682462425107761	0.625691081644719	0.535728083164229
ACAT1	4.62647347599049	2.94327933485722	3.84303489581145	3.5550726633321	2.89239708342486	1.68515338301038
ACAT2	1.33669682144109	1.27147144092596	1.13225926499685	0.869073637554266	3.26755679407011	1.23489848733006
ACBD3	2.21909904907563	3.18977662931952	3.25420291861368	2.26511447544297	1.89936131068597	1.8170366472285
ACBD4	0.246180723649977	0.262786436212651	0.191371443183777	0.544597832249415	0.396674503713636	0.077367236682728
ACBD5	1.02318343786568	1.04064290204746	0.906584734286158	1.13685248150668	1.56920343197545	0.536624437842942
ACBD6	1.42933952868166	1.934752043119	1.50073189054724	1.71021504972736	2.07329410993448	1.21742341975432
ACCS	0.375375313595848	0.329109125973667	0.262778336367064	0.336824243188922	0.251918551034629	0
ACD	0.379761864499463	1.36275451574305	1.0358154621336	1.02153492337147	1.20487560369307	1.29355694496914
ACE	0.00725136436574562	0.861892310272117	0.354562950258135	0.267713929770533	0.756457377771146	0.125922552078185
ACER3	0.658124762265506	0.4467761540982	0.195477058266332	0.242924573535833	1.34979702052405	0.899944419526474
ACHE	0.487504105766201	0.0863518313531971	0.216370313695856	0.0612293377970886	0.634768174608486	0.243119971714212
ACIN1	1.91171668477184	2.63555717655492	1.99465960557417	2.10737321522702	2.89786060389718	2.02162842830639
ACLY	2.46088758702215	6.2127029342265	5.25328045353778	2.75174371962529	4.42520670456426	2.00225390881376
ACMSD	0.0533946979471222	0.925834234021325	0.495440713534911	0.0856005204279312	0.0784893295851174	0
ACO1	2.85982485206947	1.47769716085084	1.42635860961222	1.07073810817791	2.71085451973747	2.15434709635074
ACO2	1.66665754122304	2.02455488721712	1.8457240837282	1.40734567283164	3.78768642721346	1.64047760032885
ACOT1	0.197609500408871	0.667290133681396	0.564263518198621	0.342167674118199	0.538504811977358	0.323518868230249
ACOT11	0.103651353975956	0.301949358992812	0.318737811648783	0.597358407561054	0.234112818490537	0
ACOT13	1.41910682351658	2.23697562236041	2.10356474019751	1.82858036494273	1.89334921716363	0.272071716851749
ACOT2	1.06432707847207	1.80609695321752	1.63072670912192	1.26975399499234	1.45597884710477	0.672006813391538
ACOT4	0.372503971536243	0.313306064417189	0.240219904781265	0.191249864591371	0.51851264307706	0
ACOT7	0.271499747156438	0.931756439721784	0.496518680206792	0.175724428542459	1.04506592182824	0.479210516196946
ACOT8	0.490749643112822	0.954243611358821	0.805498990515885	0.943851365111682	0.744616170720617	0.123747914082553
ACOT9	1.45381198551855	0.664759447769585	0.118726472404621	0.401204328843108	3.82800609863446	1.44057660765901
ACOX1	2.90199414634135	1.50034353397025	1.23881153579975	1.02048138982469	2.32843484425632	1.00260165184433
ACOX3	1.04832122104801	0.613346972541496	0.508628144104488	0.756418020268399	1.32643198655163	0.0592694581591706
ACP1	4.12783480170689	4.96459283099803	5.1605382209235	4.1665168777609	5.51142122247521	2.28514786600642
ACP2	1.30710658433694	1.25002412670778	0.988511322066574	0.930537220200332	1.74313138526243	0.413515119985856
ACP6	0.48506320617513	0.619582688599521	1.05826167261625	1.10254326132031	0.745408640068588	0
ACPP	0.161128615624741	0.158464555687839	2.25136337251204	0	0.34695754000107	0
ACSF3	0.499863154851969	0.574056099870432	0.551328328697047	0.230747688194222	0.985789095477436	0.701201627652898
ACSL1	1.29413275658857	0.888423304160621	2.06588103205108	2.67395302383637	1.41197989282838	1.86711951338965
ACSL3	2.48883912286927	3.05272577595063	2.57349357377542	1.54614761257486	3.8148156942356	3.16670155287395
ACSL4	1.31273915454237	1.36025035308608	0.671508514154727	0.290202120409842	2.53627669480356	2.30125577613309
ACSM3	1.16223540314559	0.267997636090016	0.197688781703166	0.109623883388001	0.764237733971036	0
ACSS1	0.781579989942276	0.0202779656105099	0.00690766194748202	0	1.08474013364649	0.141669386255011
ACSS2	0.743623936748313	0.783572566532345	0.656402798095694	0.896436208921971	2.52150594314542	1.06989445589854
ACTA1	0.0273202661445334	0.148117603879082	0.0875724703880448	0.13065615225274	0.0512861930011637	0.0392027167396735
ACTB	10.59694433838	11.7689349768054	11.4963152513304	10.9209585888286	12.7191376697866	12.4387915775671
ACTC1	0	0.329103707697092	0.889643434211788	0.579359593227804	0.0246072394603231	0
ACTG1	10.9858452031573	10.8789723986517	9.88993685217569	9.84215542110877	11.7716499136655	8.89997143686033
ACTL6A	1.45275373585411	1.45475286246978	1.58852163479415	1.23361041061921	2.89960018463825	1.63977800833105
ACTL6B	0	0.890467324857354	0.723549135230752	0.854839142303321	0	0
ACTN1	3.08540547392234	3.60099323699716	1.98731105811225	2.73834624467056	4.77069845757182	4.8136319397394
ACTN4	3.63012908854444	3.2296238942104	2.49424711304241	1.51535878924084	7.31670619595533	2.61024599669816
ACTR10	2.03516817940121	4.06837916619062	4.18812618232609	4.39970567030784	3.60483518762543	2.19475687399256
ACTR1A	1.99760452431056	3.13276100186828	2.58409786509696	3.10155225741115	4.32867430683767	2.20217579470097
ACTR1B	1.86201435070708	1.72404747583627	1.47343296706019	1.36539618210435	3.44783433135913	0.623580095385723
ACTR2	3.46587517906465	3.48089327682935	2.69692385431116	2.95782527764536	4.67659240709387	1.98818052856197
ACTR3	3.27659920431697	4.01505861411699	2.37931291593707	2.36642945372475	5.31560138816512	2.35230883598201
ACTR3B	0.823037002407685	0.610460298654988	0.89052027758841	0.730924334744621	0.534494975990734	0.184362227174909
ACTR3C	0.946479448460161	0.578655003423479	0.996935660702383	1.19709778192569	0.936958587459337	0.11291403184224
ACTR5	0.399217407470543	0.29909789082338	0.199034153107413	0.123726306487977	0.699720711766091	0.28410989534697
ACTR6	0.461472718249282	1.09262623416141	1.58291982979315	1.19263972272775	1.23675464006755	0.911582678935656
ACTR8	0.807207909596173	1.02645687131242	0.863325186327378	0.918368761574763	1.41844757186088	0.411179128918865
ACVR1	1.45421500389592	1.34300239963134	1.02006613219552	1.05861779762377	0.942551309195899	0.408644217444938
ACVR1B	0.808246531949369	0.246897436384387	1.23323930276066	1.03818319190576	1.53894336130301	0.357185589040136
ACVR1C	0.105320630770037	1.70953968998784	1.48802611042595	0.554954178459693	0.0289757174754242	0
ACVR2A	0.52283487328789	0.86200739023755	1.06893019267264	1.80997807127047	1.43434777797119	2.21971105394899
ACY1	0.131694418902561	0.107325434797326	0.197276761844923	0.0358421777325965	0.669615618205647	0.586027836967687
ACYP1	0.369234079624761	1.30408965290438	1.54997136502327	2.05912802738209	0.96304610194171	0.384484075913695
ACYP2	0.914209895251772	1.95731123554985	2.10976004612933	1.69839589929123	0.933885562415338	0.273476755187526
ADAL	0.370905571965666	0.424848277174244	0.355634338667525	0.76636893502929	0.338695881533639	0.0615304928895454
ADAM10	0.969456513063742	1.57826656975098	0.979060943582269	1.55795947836014	4.12085092174662	0.522914523589041
ADAM15	0.605060079753854	0.943546022723507	0.263409008841881	0.25455245264561	2.36646369973066	0.147214869582374
ADAM17	0.993981859617369	1.57769614181517	1.42531412533121	1.60630640689874	2.4422094103384	2.24637090531144
ADAM22	0.137199296719703	0.686473311205566	0.425305710166142	0.112998162007189	0.144383106555759	0.154221027980313
ADAM9	3.1997533652242	2.58267131654535	1.54765165201537	1.53010665767182	6.64793379225806	2.70608434865795
ADAMTS1	1.51987205889025	0.0206218199475166	0.00569025267003892	0.0449183964153376	2.55641633297157	5.04163279947141
ADAMTS18	0.00557147559770395	0.824554237966636	0.0850508181342381	0.211550225248291	0.0350671136747894	0
ADAMTS2	0.00408307763748859	0.832664587507807	0.901337000728894	0.342349224239806	0.00532421672034598	3.16078844456387
ADAMTS9	0.212158746770841	0.0771238603718223	0.0636182171833915	0	4.5252672822729	1.85819250415535
ADAMTSL2	0.00769405394777693	1.07507436064756	0.442035015921642	0.571504342277477	0.083149908912452	1.27508280600261
ADAP2	0.153084211319543	0.240230877240535	0.330507925136136	0	0.0736050759875845	0.358484908387682
ADAR	3.67363677831002	5.10823218151749	4.63797240411527	4.14211069967626	4.69722509534597	2.19295541975777
ADAT1	0.447044795466957	0.852619471824233	0.644307650531693	0.477579670907806	0.972934218048383	0.295493623890562
ADAT2	0.796486191664694	0.286210963127263	0.528837647529816	0.23717562612966	0.530382814876404	0.182357515692569
ADCK1	0.157062108791211	0.778230839328238	0.434323500280847	0.544990418068384	0.548946834534055	0
ADCK2	0.299295897528721	0.521722567392789	0.450495115202502	0.35502333434481	0.48683628615308	0
ADCY1	0.243278613417585	2.0439920773234	0.982818272170378	0.191525177511684	0.0183588572518835	0.234958343288846
ADCY5	0.0229031594253972	0.35175741339396	0.12683270515676	0.30794821068138	1.54752053005481	0.176078820854701
ADCY6	0.300542320899324	0.577770129175629	0.235212828822021	0.172394886293407	0.601565473177457	0.326017467054865
ADCY7	0.151034807105233	0.992288042475101	0.39649412296931	0.233364476384122	0.289925145679006	0
ADCY9	0.848077065681592	0.452229347951087	0.310592043491903	0.192802637880596	0.412223129897529	0.799122321944648
ADCYAP1	0.0215322892518544	0.076022825674884	4.0173376583198	0.167017237418562	0.0457574903115985	0
ADD1	1.89707693408164	3.07570140655738	2.56597641562592	2.49925034646191	3.11641634234829	1.89322438853393
ADD3	3.47299604388718	1.36324151170982	0.626753134739516	1.39771425012462	2.53896386146773	2.70604598222444
ADH5	1.83075304127417	1.47034635839469	2.04756057819763	2.61601325927264	2.60562998651198	3.01931907131275
ADHFE1	0.832503619399305	0.395792353144063	0.475882140796824	0.759952299851328	0.737394761817638	0.561052471067747
ADI1	2.64137484467735	1.22052307760611	1.48014247173583	1.04206521305623	3.45936558130015	4.04780975502501
ADIPOR1	5.012472099125	5.05307766893414	4.00081798840406	3.57798227007101	5.16042442415476	3.04578887905064
ADIPOR2	0.968357353755788	1.14092656528573	0.475807070597075	1.02345395684414	1.04108516029347	0.463835387804062
ADK	1.90333909636989	3.32979959494016	2.84586069163509	2.31675063587635	4.2756473227711	1.89376204204814
ADM	1.93198189427147	1.12748513338652	1.30617487755756	0.325099910501501	4.73492586281666	3.48423547068209
ADNP	1.30867232293307	2.14245302442455	1.5617740743698	1.80993167596279	1.28403806583336	0.492187874615384
ADNP2	1.41687569867021	1.50806526053998	1.16106089131172	0.500693305486868	1.57186813988766	1.24779445942663
ADO	0.363318670654394	0.269407392109391	0.14828726402349	0.159122600181202	0.268839775615394	0.457371138319682
ADORA2A	0.018453529701312	2.18268134920368	0.248013552395347	0.161249865066143	0.207047001766297	0.494484498295331
ADPGK	1.9557277314636	1.08819012542957	1.16995585346161	0.834115818370723	2.58135453642846	1.89356327498572
ADPRH	0.406734405102569	0.210369763038816	0.170699931195993	0.161059891601606	0.618053901817809	0.429405978749925
ADPRHL2	0.629129443667802	1.15961062934683	1.3852988769442	1.01007997642464	2.16029092436573	0.351140063271366
ADRA2A	0.0843827337963698	0.0472965119597424	1.1012161068903	0.347116013992017	0.744527204296233	0.480274558798977
ADRB1	0.0803795217470267	0.473718586290846	0.0473651705656243	0	0.0815065937216077	0
ADRB2	0.0899746517136985	0.399655210420379	0.548683508910933	0.0852505335939351	0.220751849655222	0
ADRM1	2.56876402953816	2.61040328240872	2.7070411152078	2.1543849512538	4.39529155835606	4.10714324025901
ADSL	2.19393456283636	1.94669401396097	1.73304346133311	1.33933338931115	2.64590598141515	1.46948036693653
ADSS	1.02488379728816	0.649777388399613	1.25907259829989	1.08694076304845	2.01195302576241	0.720672227938398
AEBP2	1.00438503733262	1.71140158840515	1.95265317937842	1.46942842910046	1.70991488022505	2.30508632242433
AEN	1.71921831897347	2.29479782028362	1.55617399440236	0.816155059466662	2.64424765559816	1.94680084639929
AFAP1	0.25723315395381	0.491621500088137	0.129797751738271	0.288362438081553	2.01895409717471	0.679760145459847
AFF1	3.94040516743195	3.27623153435539	4.01121949828768	3.06640363330011	3.35522633317328	1.97456911119616
AFF4	3.70165668245433	5.06150479554738	3.76228210464537	4.03685288880712	4.713298857404	3.37310724545599
AFG3L1P	0.399869244015672	1.05124022771705	0.760651221674986	0.827377562727579	1.00540534216396	0.420428463561538
AFG3L2	2.85114257280621	2.62890773081145	2.39470130627909	1.65863253225788	4.58657521329012	3.75580387760661
AFMID	0.774127327571832	0.187252659182963	0.155476772855348	0.18923231880984	0.821427036178334	0
AFTPH	1.65190476519485	2.71449428610052	1.86986360842169	1.84268858855515	2.58766128710382	1.56569340224496
AGA	1.66710661846096	1.71538582784319	1.45688946316594	1.39568882597546	2.62278315404391	0.182153953245991
AGAP1	0.779266851078102	1.10867406291868	0.4164828213042	0.913029555074606	0.998014341632711	0.0946067896663728
AGAP3	0.694794321915391	1.14438604949703	0.648624085387337	0.489633931749636	0.261649269682328	0.692231374006588
AGAP5	0.233124635693572	0.189273745853095	0.193311015962394	0.486138393767304	0.165078804134945	0
AGAP6	0.622989466369624	0.943484946522572	0.794606262968458	0.585446425169027	0.442208844261442	0.521643723609809
AGAP9	0.22903303448721	0.208556233183152	0.196367901996739	0.336523306494419	0.184495513292894	0.0919259323065732
AGBL3	0.25910374769819	0.410676600864109	0.561756189509246	0.662093759729271	0.530304879756428	0.226462892154799
AGBL4	0.00250966905933433	0.771775007838645	1.38266495964704	1.96060592824302	0.231637137884025	0
AGBL5	1.06653855685317	0.913904221398162	0.953197079429978	0.844653439821151	1.49011933286952	0.308477602854002
AGFG1	2.51879910818624	2.70192659325162	2.05072432204786	1.38385508609285	2.12117569476762	0.921435033878336
AGFG2	0.255882935757409	0.968985960656423	0.623382972321584	0.781628313083125	0.665142210607628	0
AGGF1	1.13356229081413	1.7720019114374	1.94950067856788	1.83645369193491	2.30143206654049	0.319144056688178
AGK	0.664902045186804	1.31045326615438	0.981146783700118	0.791864962813162	1.51782617508722	0.736873260343827
AGL	1.01791929037306	1.15402054441212	0.835605827260304	0.957410454218855	1.08191702400232	0.469307347517594
AGPAT1	0.693485415132779	1.64953341240008	1.23993610852583	0.886044337456158	1.30821669840281	1.46494675671869
AGPAT2	2.85173201184503	2.05451454884705	1.43604885079613	1.06510616801874	3.77265214514787	1.57393791007129
AGPAT3	1.03966424776172	1.15317932052558	0.86001348398837	0.943835678600817	1.64713241129368	0.796426965284211
AGPAT4	0.299382604715557	0.766377633583965	0.878390080824661	1.13632268549124	0.358929375295969	0.281587796619745
AGPAT5	0.874658161275258	1.22677921430023	1.45502584763781	1.58977992001805	0.786672473895812	0.825838560714921
AGPS	1.65343716138186	1.14309335718486	1.00702552088536	0.636849384541413	1.46571050999189	1.03023726668263
AGRN	0.258200465514359	0.326197317827815	0.0946246904039243	0.123186554346704	3.88361619259025	0.371724852755387
AGT	0.199724894275486	1.2346250503116	0.65798993085151	0.263054394795903	2.3382217475406	0
AGTPBP1	0.890032657456041	0.966333892931567	1.66416338754155	0.788187587370063	1.3502339781643	0.158525090877601
AGTRAP	2.0827055795887	1.41297721536925	1.17666038524393	0.745980797958937	2.90057457797876	0.629805225780793
AHCTF1	1.67801457068525	1.97277177401952	1.65486472258015	2.01381950818616	1.38929181080024	2.49860529574807
AHCY	5.11873871274027	1.86680989065783	1.6911414061086	1.13869596313097	3.1518903732428	1.54336762735002
AHCYL1	2.18682067420233	3.70715672797732	5.16039509250154	3.64868918169843	3.84752809379425	3.15308805871105
AHCYL2	0.315618375501991	0.853798944514419	0.809123696952466	0.643268457606412	0.502609598610049	0
AHDC1	0.133548625008729	1.07899015589496	1.01202575594897	0.831822319810976	0.37193472699579	0.282383994991634
AHI1	2.23787471840657	6.31521350307707	6.90119432697599	6.50441390821965	2.58304735446746	1.94964076555441
AHNAK	1.15043144885554	1.51572814741868	0.407501405999465	0.51148734793875	6.48913285946113	5.28431066562788
AHR	1.67274824800754	0.31105217278332	0.733164412208214	0.675288523731195	2.84855603087861	3.0615134898085
AHSA1	2.13560956064603	2.76133215703317	3.17881915528113	2.54723406921516	3.36836747923051	3.54707008495227
AIDA	1.0074947661704	0.715616810888739	0.463745191979655	0.652522718493815	0.858161544945917	0.846072918719519
AIFM1	0.910947837479303	1.2932422052542	1.46077263392879	1.13094797326825	1.84599788088478	0.88470432361235
AIFM2	0.292489067169166	0.513464861470949	0.532609029775083	0.484065212987653	1.85707762177135	1.52429749774702
AIG1	1.26921596265857	2.99088582959433	3.48085879447686	2.58480590466968	2.72917039539957	1.22121484485
AIMP1	3.20200394404644	3.61242672643663	3.44608492979945	3.17666741480894	3.97938669321516	2.51363052643207
AIMP2	0.999876137573867	1.13438970035427	1.1638694278974	1.15489073114594	2.25380264425375	1.0880636387242
AIP	1.40534117270824	1.96477308404594	2.23481084379617	1.2160898898885	1.44256582985327	2.3322375480134
AK1	1.12188172290813	2.75433577255928	1.96843212552925	2.24168129282968	2.68679451759814	0.901751573949592
AK2	2.31332010671737	4.23539748907602	3.85412553481545	2.46877581162365	3.86777733486487	2.15671433226239
AK3	3.42409959609004	3.68563098080128	3.04208999568451	2.81262495483911	4.68330917765059	2.31904821140604
AK4	0.424332722733886	0.126323739871234	0.316390365596608	0.11258139216513	0.142099117696088	1.40018052015206
AK7	0.0500238900554867	0.410180078623198	0.542658001791012	0.542345884986734	0.574077944720289	0.0558556707169541
AKAP1	0.746029279157851	0.757983746103593	0.430731306605098	0.383712881271254	0.84787594744954	0.287952870713824
AKAP10	0.647097402793473	1.06310616606948	0.590503198424764	0.77454527120539	1.42530178347507	0.431309693129156
AKAP11	0.951921529872154	2.48770424005588	3.47132406008201	2.5695253013093	1.09733996294286	0.195317987308179
AKAP12	0.866457433582696	1.16448586980089	0.527974849741474	3.01182978856254	0.46651456255514	7.00242664265642
AKAP13	6.53493141073056	3.34418608695713	2.52612524318592	3.09693088882679	5.73276637828066	3.30828501707245
AKAP2	0.0475494453348001	0.0560187030354648	0.304510061724366	0.0506841426989999	0.12109172263536	2.5247508094152
AKAP6	0.0752425073331027	0.478470862964434	0.723434574747733	1.12138327312046	0.140357652453606	0
AKAP7	0.285214012745293	0.118939984078915	0.118580042929738	0.263101865116341	3.59593391840424	0
AKAP8	1.46015625078273	2.08888804202407	1.32500629022974	1.04604230450533	2.38680107936996	1.75848016830568
AKAP8L	0.799746622556155	1.05219287911802	1.25394819172418	0.678451472431902	1.23014089000037	0.861044625322957
AKAP9	5.13021544476655	6.45610880075928	6.94642242279482	6.5556434659339	4.71161171226635	2.18921864046434
AKIP1	0.446265530102993	1.19361215879093	0.935421517798029	1.13711282045275	1.53410563761212	0.948332482711852
AKIRIN1	2.72384623523652	5.11984058455362	3.55417930805816	3.82147013708898	4.47644667667115	3.77854274308782
AKIRIN2	2.10284637803854	1.67766644081709	2.06325298456344	1.67547161113398	3.31376069277717	3.08651842134402
AKR1A1	4.26679852892389	2.63202034393164	3.91296803613708	2.5210372831193	4.19051533471835	1.11802385042942
AKR1B1	1.34901197380691	2.76869377737432	2.51404712569282	2.09696115476164	2.58630915031027	2.5652825293363
AKR1C1	3.01704566272296	0.109103656880422	0.0717765069730538	0	2.16201728421677	1.28982963787341
AKR1C2	1.9690855360726	0.0905060343669598	0.171291589029682	0	1.28606207051976	0.791524106489384
AKR1C3	3.11102231664094	0.0658607493854798	0.13890650254445	0.0284322778623887	1.50381222764076	0.840954956925319
AKR7A2	1.90531431223744	3.97592747059123	3.19339949031517	2.6109204838863	2.69053166413068	1.85916967629492
AKR7A3	3.7138423933026	0.173192363277315	0.153292641416104	0	0.261907119440928	0
AKT1	1.98245042801066	1.19699814096944	1.59366091573654	0.717663240578753	1.67538169177783	0.565049485832982
AKT1S1	0.635735224027079	1.15721309260056	1.06560288643912	0.690068099712312	1.21965254278219	0.421152638027345
AKT2	1.14637854664302	0.96669240857249	0.584698380660964	0.477029324255336	1.71299041943465	0.738146759047435
AKT3	0.0608390730188603	2.18373616447666	1.99070924592887	1.69787938436618	0.841065995872572	1.61481890385279
AKTIP	0.371645513978556	1.28528831845414	1.27230267022138	1.27794240531876	1.3762944849454	0.529081451354823
ALAD	1.44895550420027	0.730152742315178	0.600621878298464	1.05995888880391	2.42794395135784	0.766155099815574
ALAS1	0.901862151989468	2.48800968942896	1.73050537715388	2.25891745960441	2.709057486033	1.42066465628442
ALB	7.61650801831835	0.0816843611743213	0.0157582209764105	0.0910149904603785	0.358282482145511	0
ALCAM	2.81677665929956	4.43856828977837	5.85362962512667	4.35338327945538	2.07627392779942	0.16669586622852
ALDH16A1	0.519519296608293	0.338704070252919	0.386665054456479	0.479536754505718	0.850816491684269	0.561881686031408
ALDH18A1	2.40798856886748	1.84773820882157	1.85952017760845	1.416178107659	2.02773755381799	0.679532394914687
ALDH1A1	7.7864191406854	10.184459681344	5.77804155932822	4.55031105166542	5.5951818240658	6.51260524063973
ALDH1A3	0.317934077266381	0.0481928545945637	0.0078933531789476	0.0210434319047033	5.26650841652544	1.83725116469952
ALDH1B1	0.946179731517211	0.878722800082137	0.187915276241747	0.482913137885636	1.65416563830603	0.811214228174218
ALDH1L1	1.03486967498987	0.024374329427892	0	0	1.1605778093629	0.130129678587066
ALDH1L2	2.67380219155347	0.461415024748819	0.343273191485102	0	0.0369265467618453	0.261528643632776
ALDH2	2.74940175407854	2.4061270281556	1.48629093774311	2.02209996061487	3.86739103212276	3.1261941320153
ALDH3A2	2.69749563850251	1.425736084578	1.27421945383767	1.69696804320115	6.37366714316063	0.638452139740811
ALDH5A1	0.465355350361123	1.03312829835004	0.469767075583691	0.745834942329055	0.531893488421042	0.271923484264387
ALDH6A1	1.45022937915844	0.430548387090724	0.698205372796739	0.219733193352081	0.681387034984195	0.642348174366967
ALDH7A1	1.50767754708364	1.70786191789701	1.46714389400183	1.71448461726751	2.88868819573283	0.729111616936887
ALDH9A1	1.8604108146799	3.18294430509977	3.0735043434081	3.31291183079091	3.18477690997335	0.551976131636078
ALDOA	6.61739251039763	8.40055386575927	8.52113524199298	7.06224056947784	9.08319892414974	8.90042564695706
ALDOB	3.55576574057295	0.145059473344924	0.293840467367043	0	0.0323125428497312	0.0388426930966954
ALDOC	0.127077614417313	0.870397312690184	1.25518519526718	0.94321864981304	0.787030431772439	1.23674288416814
ALG1	1.02252389699316	0.84523549131848	0.994683761564405	1.20002926080742	1.68617568622743	0.870208557902036
ALG10B	0.41621548892288	0.238638929942265	0.229727969003035	0.0939253610344643	0.400684149254361	0.128491394631162
ALG11	0.733704659460308	0.84694568847389	1.79757929446333	1.13326835818953	1.48769783525665	0.595140732286521
ALG12	0.84198266921872	1.22398261636882	1.27495180176576	0.821920693143246	1.89928149884804	0.814227346836454
ALG13	1.71608402758344	2.94841958014096	3.20770292095591	2.68110009304299	2.59354941528909	1.59867295215104
ALG14	1.04836431350437	1.00137667876914	1.88143551134167	1.2191237936906	0.89904586437223	0.871834443117098
ALG2	3.59010146151182	3.02297414762112	3.82790559899946	2.68555565590527	3.52647276086544	3.78295473302121
ALG3	2.04233020008423	1.31223336070181	1.38157929173027	0.881101723258661	2.92800824380186	0.756971240278281
ALG5	5.11830571761515	3.23882733544335	3.965748555896	2.69951124357101	3.41757088100495	1.51906709482757
ALG6	0.653716852875686	0.420079100417397	0.418037451139942	0.837440453391938	0.968151168208491	0.191346106266991
ALG8	1.35424531652802	1.57861557408503	1.82300680316058	1.74506432972989	2.38099303955162	0.776782261087144
ALG9	1.68351222712849	1.0385266863105	1.02754418686898	0.799028752271255	1.43107704908824	1.31941045525063
ALKBH1	0.253891497117592	0.631114630676087	0.97268018250977	0.118457360551419	0.636516167869479	0.518227394837096
ALKBH2	0.918096112491216	0.448023250614891	0.306928814317009	0.088875092777451	0.974607368606336	0.498104848584243
ALKBH3	1.23291901097418	1.11033727271007	1.60104890179384	1.29770717837729	1.19343825019567	0
ALKBH4	0.218476169036206	0.501195425071887	0.500844804000555	0.395262457645628	0.782766229967708	0.174666170256146
ALKBH5	3.82202410833128	4.43733052043263	3.3962264376334	3.42073513680837	2.78894011809827	5.46284053857342
ALKBH6	0.245127242768621	0.948424718495093	0.818050167907042	0.484423877075899	1.07262366336736	0.666891612385784
ALKBH7	3.10331612738629	2.45747865095488	2.61359222270963	1.883883410399	2.38296926150585	0.844864647396819
ALKBH8	0.253613569202959	0.346454505916801	0.274268775049169	0.407042204274984	0.442640038382274	0.122959883864979
ALMS1	1.03136323452619	1.00056981854163	0.804499019078516	1.47435931300214	0.552574203195102	0.252037040262368
ALOX12P2	0.0121303720430541	0.32570283915234	0.320241861323195	0.705119592074417	0.392617797590894	0.107727851434453
ALOX5	0.705955540877552	0.456565036977154	2.01426244123556	0.183123867956215	0.580620666394764	0
ALPK3	1.28089143927323	3.20049953695762	2.5654844898374	1.94676052190611	0.34920734181064	0.114651249130777
ALS2	0.899478515435879	1.66619475632401	1.94046165390891	1.20008324665314	1.84208146039441	0.860301453248081
ALS2CL	1.02488439038404	0.0614549546092834	0.0225969253026624	0.12760143521154	1.10548705562176	0.102134408141853
